订单号,产品码,消费日期,产品说明,数量,单价,用户码,城市
565806,21136,3/8/2021 10:51,产品说明掩码,8,1.69,15594,成都
565806,23275,3/8/2021 10:51,产品说明掩码,12,1.25,15594,成都
565806,23103,3/8/2021 10:51,产品说明掩码,24,1.65,15594,成都
565806,23433,3/8/2021 10:51,产品说明掩码,12,0.83,15594,成都
565806,23146,3/8/2021 10:51,产品说明掩码,4,3.29,15594,成都
565806,23147,3/8/2021 10:51,产品说明掩码,12,1.45,15594,成都
565806,22844,3/8/2021 10:51,产品说明掩码,2,8.5,15594,成都
565806,23191,3/8/2021 10:51,产品说明掩码,12,1.65,15594,成都
565806,20984,3/8/2021 10:51,产品说明掩码,24,0.29,15594,成都
565806,22904,3/8/2021 10:51,产品说明掩码,6,2.95,15594,成都
565806,22077,3/8/2021 10:51,产品说明掩码,12,1.95,15594,成都
565806,23211,3/8/2021 10:51,产品说明掩码,24,1.25,15594,成都
565806,23212,3/8/2021 10:51,产品说明掩码,12,1.25,15594,成都
565806,23210,3/8/2021 10:51,产品说明掩码,24,1.25,15594,成都
565806,23213,3/8/2021 10:51,产品说明掩码,12,1.25,15594,成都
565806,23222,3/8/2021 10:51,产品说明掩码,12,0.83,15594,成都
565806,23225,3/8/2021 10:51,产品说明掩码,12,0.83,15594,成都
565806,23234,3/8/2021 10:51,产品说明掩码,6,2.89,15594,成都
565806,21985,3/8/2021 10:51,产品说明掩码,24,0.39,15594,成都
565806,23245,3/8/2021 10:51,产品说明掩码,4,4.95,15594,成都
565838,22759,3/8/2021 11:43,产品说明掩码,12,1.65,15071,北京
565838,47566,3/8/2021 11:43,产品说明掩码,4,4.95,15071,北京
565838,23298,3/8/2021 11:43,产品说明掩码,3,4.95,15071,北京
565838,23170,3/8/2021 11:43,产品说明掩码,12,1.65,15071,北京
565838,22699,3/8/2021 11:43,产品说明掩码,6,2.95,15071,北京
565838,23091,3/8/2021 11:43,产品说明掩码,3,6.25,15071,北京
565838,22457,3/8/2021 11:43,产品说明掩码,12,2.95,15071,北京
565838,23118,3/8/2021 11:43,产品说明掩码,2,7.5,15071,北京
565838,22169,3/8/2021 11:43,产品说明掩码,8,7.65,15071,北京
565838,82484,3/8/2021 11:43,产品说明掩码,2,7.95,15071,北京
565838,22768,3/8/2021 11:43,产品说明掩码,2,9.95,15071,北京
565838,23092,3/8/2021 11:43,产品说明掩码,12,6.65,15071,北京
565838,22469,3/8/2021 11:43,产品说明掩码,24,1.65,15071,北京
565838,22794,3/8/2021 11:43,产品说明掩码,2,7.95,15071,北京
565845,23206,3/8/2021 12:21,产品说明掩码,10,1.65,14709,北京
565845,23209,3/8/2021 12:21,产品说明掩码,10,1.65,14709,北京
565845,23208,3/8/2021 12:21,产品说明掩码,10,1.65,14709,北京
565845,21977,3/8/2021 12:21,产品说明掩码,24,0.55,14709,北京
565845,23308,3/8/2021 12:21,产品说明掩码,24,0.55,14709,北京
565845,23307,3/8/2021 12:21,产品说明掩码,24,0.55,14709,北京
565845,85099B,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,23203,3/8/2021 12:21,产品说明掩码,30,2.08,14709,北京
565845,23202,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,23201,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,23200,3/8/2021 12:21,产品说明掩码,30,2.08,14709,北京
565845,23199,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,22411,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,22386,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,21930,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,21929,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565845,21928,3/8/2021 12:21,产品说明掩码,20,2.08,14709,北京
565855,21481,3/8/2021 13:30,产品说明掩码,4,3.75,15114,北京
565855,22110,3/8/2021 13:30,产品说明掩码,6,2.55,15114,北京
565855,22113,3/8/2021 13:30,产品说明掩码,4,4.25,15114,北京
565855,22596,3/8/2021 13:30,产品说明掩码,12,1.25,15114,北京
565855,22306,3/8/2021 13:30,产品说明掩码,12,1.25,15114,北京
565855,23101,3/8/2021 13:30,产品说明掩码,12,0.83,15114,北京
565855,22142,3/8/2021 13:30,产品说明掩码,12,1.45,15114,北京
565855,22144,3/8/2021 13:30,产品说明掩码,6,2.1,15114,北京
565855,22141,3/8/2021 13:30,产品说明掩码,6,2.1,15114,北京
565855,22940,3/8/2021 13:30,产品说明掩码,4,4.25,15114,北京
565855,22945,3/8/2021 13:30,产品说明掩码,12,0.85,15114,北京
565855,23268,3/8/2021 13:30,产品说明掩码,12,1.45,15114,北京
565855,22925,3/8/2021 13:30,产品说明掩码,2,5.95,15114,北京
565855,21981,3/8/2021 13:30,产品说明掩码,24,0.39,15114,北京
565855,22614,3/8/2021 13:30,产品说明掩码,24,0.39,15114,北京
565855,22554,3/8/2021 13:30,产品说明掩码,12,1.65,15114,北京
565855,22551,3/8/2021 13:30,产品说明掩码,12,1.65,15114,北京
565855,22556,3/8/2021 13:30,产品说明掩码,12,1.65,15114,北京
565855,20981,3/8/2021 13:30,产品说明掩码,12,0.85,15114,北京
565855,22211,3/8/2021 13:30,产品说明掩码,12,0.83,15114,北京
565855,22537,3/8/2021 13:30,产品说明掩码,24,0.42,15114,北京
565855,22534,3/8/2021 13:30,产品说明掩码,24,0.42,15114,北京
565855,22530,3/8/2021 13:30,产品说明掩码,24,0.42,15114,北京
565855,22535,3/8/2021 13:30,产品说明掩码,24,0.42,15114,北京
565862,23245,3/8/2021 14:56,产品说明掩码,4,4.95,15885,深圳
565862,21314,3/8/2021 14:56,产品说明掩码,8,2.1,15885,深圳
565862,23356,3/8/2021 14:56,产品说明掩码,3,5.95,15885,深圳
565862,23407,3/8/2021 14:56,产品说明掩码,2,9.95,15885,深圳
565862,22423,3/8/2021 14:56,产品说明掩码,4,12.75,15885,深圳
565862,23173,3/8/2021 14:56,产品说明掩码,2,9.95,15885,深圳
565862,23174,3/8/2021 14:56,产品说明掩码,4,4.15,15885,深圳
565862,23172,3/8/2021 14:56,产品说明掩码,12,1.65,15885,深圳
565862,23170,3/8/2021 14:56,产品说明掩码,12,1.65,15885,深圳
565862,23171,3/8/2021 14:56,产品说明掩码,12,1.65,15885,深圳
565862,22697,3/8/2021 14:56,产品说明掩码,6,2.95,15885,深圳
565862,22698,3/8/2021 14:56,产品说明掩码,6,2.95,15885,深圳
565862,22699,3/8/2021 14:56,产品说明掩码,6,2.95,15885,深圳
565862,84947,3/8/2021 14:56,产品说明掩码,12,1.25,15885,深圳
565862,22801,3/8/2021 14:56,产品说明掩码,8,3.75,15885,深圳
565862,22800,3/8/2021 14:56,产品说明掩码,8,3.75,15885,深圳
C565864,21833,3/8/2021 15:00,产品说明掩码,-5,1.69,15752,苏州
565877,22588,3/8/2021 15:13,产品说明掩码,6,2.89,15189,北京
565877,23197,3/8/2021 15:13,产品说明掩码,96,1.25,15189,北京
565877,22832,3/8/2021 15:13,产品说明掩码,2,10.75,15189,北京
565877,23142,3/8/2021 15:13,产品说明掩码,1,10.4,15189,北京
565877,23133,3/8/2021 15:13,产品说明掩码,4,8.25,15189,北京
565877,22139,3/8/2021 15:13,产品说明掩码,24,4.25,15189,北京
565915,84792,3/8/2021 15:52,产品说明掩码,2,4.65,15752,苏州
565915,22212,3/8/2021 15:52,产品说明掩码,2,2.1,15752,苏州
565915,22173,3/8/2021 15:52,产品说明掩码,2,3.29,15752,苏州
565915,23355,3/8/2021 15:52,产品说明掩码,2,4.95,15752,苏州
565915,23153,3/8/2021 15:52,产品说明掩码,1,3.75,15752,苏州
565915,22575,3/8/2021 15:52,产品说明掩码,5,1.95,15752,苏州
565915,21833,3/8/2021 15:52,产品说明掩码,6,1.69,15752,苏州
565915,22163,3/8/2021 15:52,产品说明掩码,2,2.95,15752,苏州
565915,21914,3/8/2021 15:52,产品说明掩码,3,1.25,15752,苏州
565915,21915,3/8/2021 15:52,产品说明掩码,3,1.25,15752,苏州
565915,23415,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,23417,3/8/2021 15:52,产品说明掩码,6,1.65,15752,苏州
565915,22149,3/8/2021 15:52,产品说明掩码,2,2.1,15752,苏州
565915,22571,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,22572,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,22576,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,23402,3/8/2021 15:52,产品说明掩码,2,3.75,15752,苏州
565915,82494L,3/8/2021 15:52,产品说明掩码,2,2.95,15752,苏州
565915,82482,3/8/2021 15:52,产品说明掩码,2,2.95,15752,苏州
565915,22632,3/8/2021 15:52,产品说明掩码,4,2.1,15752,苏州
565915,22865,3/8/2021 15:52,产品说明掩码,5,2.1,15752,苏州
565915,22633,3/8/2021 15:52,产品说明掩码,6,2.1,15752,苏州
565915,22867,3/8/2021 15:52,产品说明掩码,5,2.1,15752,苏州
565915,23439,3/8/2021 15:52,产品说明掩码,5,2.1,15752,苏州
565915,22866,3/8/2021 15:52,产品说明掩码,5,2.1,15752,苏州
565915,22766,3/8/2021 15:52,产品说明掩码,2,2.95,15752,苏州
565915,22600,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,22573,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,22574,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,21807,3/8/2021 15:52,产品说明掩码,10,0.42,15752,苏州
565915,22581,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,21801,3/8/2021 15:52,产品说明掩码,10,0.42,15752,苏州
565915,21803,3/8/2021 15:52,产品说明掩码,10,0.42,15752,苏州
565915,21802,3/8/2021 15:52,产品说明掩码,10,0.42,15752,苏州
565915,22601,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,22603,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,22602,3/8/2021 15:52,产品说明掩码,10,0.85,15752,苏州
565915,22551,3/8/2021 15:52,产品说明掩码,2,1.65,15752,苏州
565915,22553,3/8/2021 15:52,产品说明掩码,4,1.65,15752,苏州
565915,22080,3/8/2021 15:52,产品说明掩码,1,1.65,15752,苏州
565915,22082,3/8/2021 15:52,产品说明掩码,1,1.65,15752,苏州
565915,22079,3/8/2021 15:52,产品说明掩码,1,1.65,15752,苏州
565915,20974,3/8/2021 15:52,产品说明掩码,4,0.65,15752,苏州
565915,22384,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,20728,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,23206,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,23208,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,20725,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,23209,3/8/2021 15:52,产品说明掩码,8,1.65,15752,苏州
565915,20727,3/8/2021 15:52,产品说明掩码,5,1.65,15752,苏州
565915,22356,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,23204,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,20724,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,20719,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,22355,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,20723,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,23205,3/8/2021 15:52,产品说明掩码,5,0.85,15752,苏州
565915,85099C,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,21929,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,85099F,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,23202,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,85099B,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,21930,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,22386,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,23199,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,23203,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565915,23200,3/8/2021 15:52,产品说明掩码,5,2.08,15752,苏州
565920,23355,3/9/2021 8:56,产品说明掩码,4,4.95,15298,上海
565920,10080,3/9/2021 8:56,产品说明掩码,24,0.39,15298,上海
565920,22066,3/9/2021 8:56,产品说明掩码,48,0.39,15298,上海
565920,22398,3/9/2021 8:56,产品说明掩码,12,0.39,15298,上海
565920,22197,3/9/2021 8:56,产品说明掩码,36,0.85,15298,上海
565920,47566,3/9/2021 8:56,产品说明掩码,4,4.95,15298,上海
565920,20914,3/9/2021 8:56,产品说明掩码,6,2.95,15298,上海
565920,22179,3/9/2021 8:56,产品说明掩码,6,6.75,15298,上海
565920,79321,3/9/2021 8:56,产品说明掩码,8,5.75,15298,上海
565920,22468,3/9/2021 8:56,产品说明掩码,4,6.75,15298,上海
565920,23108,3/9/2021 8:56,产品说明掩码,4,6.25,15298,上海
565920,22436,3/9/2021 8:56,产品说明掩码,20,0.65,15298,上海
565920,21731,3/9/2021 8:56,产品说明掩码,12,1.65,15298,上海
565920,22466,3/9/2021 8:56,产品说明掩码,12,1.95,15298,上海
565920,22779,3/9/2021 8:56,产品说明掩码,4,4.25,15298,上海
565920,22780,3/9/2021 8:56,产品说明掩码,4,4.25,15298,上海
565920,23158,3/9/2021 8:56,产品说明掩码,12,2.08,15298,上海
565920,22892,3/9/2021 8:56,产品说明掩码,12,1.25,15298,上海
565920,84006,3/9/2021 8:56,产品说明掩码,12,0.85,15298,上海
565920,84012,3/9/2021 8:56,产品说明掩码,24,0.85,15298,上海
565920,22951,3/9/2021 8:56,产品说明掩码,24,0.55,15298,上海
565920,20719,3/9/2021 8:56,产品说明掩码,10,0.85,15298,上海
565920,22661,3/9/2021 8:56,产品说明掩码,10,0.85,15298,上海
565920,20723,3/9/2021 8:56,产品说明掩码,10,0.85,15298,上海
565920,16169E,3/9/2021 8:56,产品说明掩码,25,0.42,15298,上海
565920,21098,3/9/2021 8:56,产品说明掩码,12,1.25,15298,上海
565920,22086,3/9/2021 8:56,产品说明掩码,6,2.95,15298,上海
565920,22941,3/9/2021 8:56,产品说明掩码,2,8.5,15298,上海
565920,22952,3/9/2021 8:56,产品说明掩码,24,0.55,15298,上海
565920,23344,3/9/2021 8:56,产品说明掩码,10,2.08,15298,上海
565920,23351,3/9/2021 8:56,产品说明掩码,12,1.25,15298,上海
565920,23375,3/9/2021 8:56,产品说明掩码,10,0.82,15298,上海
565920,23437,3/9/2021 8:56,产品说明掩码,12,1.25,15298,上海
565929,23444,3/9/2021 10:11,产品说明掩码,1,15,15488,成都
565929,84946,3/9/2021 10:11,产品说明掩码,72,1.06,15488,成都
565933,POST,3/9/2021 10:43,产品说明掩码,1,15,15885,深圳
565936,22573,3/9/2021 10:49,产品说明掩码,576,0.72,15653,苏州
565936,22601,3/9/2021 10:49,产品说明掩码,576,0.72,15653,苏州
C566011,23080,3/9/2021 12:11,产品说明掩码,-1,8.25,14688,北京
566014,21901,3/9/2021 12:16,产品说明掩码,18,0.65,14688,北京
566014,21900,3/9/2021 12:16,产品说明掩码,5,0.65,14688,北京
566014,21899,3/9/2021 12:16,产品说明掩码,6,0.65,14688,北京
566014,21902,3/9/2021 12:16,产品说明掩码,15,0.65,14688,北京
566014,22953,3/9/2021 12:16,产品说明掩码,10,1.25,14688,北京
566014,22997,3/9/2021 12:16,产品说明掩码,24,0.42,14688,北京
566014,21558,3/9/2021 12:16,产品说明掩码,1,2.55,14688,北京
566014,21770,3/9/2021 12:16,产品说明掩码,24,4.95,14688,北京
566014,22379,3/9/2021 12:16,产品说明掩码,30,2.1,14688,北京
566014,21934,3/9/2021 12:16,产品说明掩码,30,1.65,14688,北京
566014,82551,3/9/2021 12:16,产品说明掩码,7,1.45,14688,北京
566014,21935,3/9/2021 12:16,产品说明掩码,30,1.65,14688,北京
566014,20711,3/9/2021 12:16,产品说明掩码,5,2.08,14688,北京
566016,22693,3/9/2021 12:20,产品说明掩码,24,1.25,15144,北京
566016,22970,3/9/2021 12:20,产品说明掩码,12,2.55,15144,北京
566016,22557,3/9/2021 12:20,产品说明掩码,12,1.65,15144,北京
566016,22551,3/9/2021 12:20,产品说明掩码,12,1.65,15144,北京
566016,22556,3/9/2021 12:20,产品说明掩码,24,1.65,15144,北京
566016,22554,3/9/2021 12:20,产品说明掩码,24,1.65,15144,北京
566016,23128,3/9/2021 12:20,产品说明掩码,4,4.95,15144,北京
566016,23127,3/9/2021 12:20,产品说明掩码,4,4.95,15144,北京
566016,23126,3/9/2021 12:20,产品说明掩码,4,4.95,15144,北京
566016,84029G,3/9/2021 12:20,产品说明掩码,8,3.75,15144,北京
566016,21980,3/9/2021 12:20,产品说明掩码,24,0.29,15144,北京
566016,22616,3/9/2021 12:20,产品说明掩码,24,0.29,15144,北京
566016,21985,3/9/2021 12:20,产品说明掩码,24,0.29,15144,北京
566016,21982,3/9/2021 12:20,产品说明掩码,24,0.29,15144,北京
566016,21981,3/9/2021 12:20,产品说明掩码,24,0.29,15144,北京
566016,22350,3/9/2021 12:20,产品说明掩码,12,2.55,15144,北京
566016,22349,3/9/2021 12:20,产品说明掩码,12,3.75,15144,北京
566016,21977,3/9/2021 12:20,产品说明掩码,24,0.55,15144,北京
566016,21975,3/9/2021 12:20,产品说明掩码,24,0.55,15144,北京
566016,84992,3/9/2021 12:20,产品说明掩码,24,0.55,15144,北京
566016,22417,3/9/2021 12:20,产品说明掩码,24,0.55,15144,北京
566016,84991,3/9/2021 12:20,产品说明掩码,24,0.55,15144,北京
566016,21212,3/9/2021 12:20,产品说明掩码,24,0.55,15144,北京
566016,22897,3/9/2021 12:20,产品说明掩码,30,1.45,15144,北京
566016,22726,3/9/2021 12:20,产品说明掩码,4,3.75,15144,北京
566016,22725,3/9/2021 12:20,产品说明掩码,4,3.75,15144,北京
566016,22730,3/9/2021 12:20,产品说明掩码,4,3.75,15144,北京
566016,22729,3/9/2021 12:20,产品说明掩码,4,3.75,15144,北京
566016,22728,3/9/2021 12:20,产品说明掩码,4,3.75,15144,北京
566016,22727,3/9/2021 12:20,产品说明掩码,4,3.75,15144,北京
566021,22607,3/9/2021 12:47,产品说明掩码,12,8.5,15306,上海
566021,85175,3/9/2021 12:47,产品说明掩码,32,0.42,15306,上海
566021,22558,3/9/2021 12:47,产品说明掩码,12,1.65,15306,上海
566021,21980,3/9/2021 12:47,产品说明掩码,48,0.39,15306,上海
566021,21506,3/9/2021 12:47,产品说明掩码,12,0.42,15306,上海
566021,21500,3/9/2021 12:47,产品说明掩码,25,0.42,15306,上海
566021,21499,3/9/2021 12:47,产品说明掩码,25,0.42,15306,上海
566021,21498,3/9/2021 12:47,产品说明掩码,25,0.42,15306,上海
566021,22090,3/9/2021 12:47,产品说明掩码,6,2.95,15306,上海
566021,21356,3/9/2021 12:47,产品说明掩码,24,1.25,15306,上海
566021,21470,3/9/2021 12:47,产品说明掩码,6,3.75,15306,上海
566021,48184,3/9/2021 12:47,产品说明掩码,4,8.25,15306,上海
566021,21754,3/9/2021 12:47,产品说明掩码,3,6.25,15306,上海
566026,23329,3/9/2021 12:56,产品说明掩码,12,1.65,15618,苏州
566026,23405,3/9/2021 12:56,产品说明掩码,4,4.95,15618,苏州
566026,23404,3/9/2021 12:56,产品说明掩码,4,4.95,15618,苏州
566026,23393,3/9/2021 12:56,产品说明掩码,4,3.75,15618,苏州
566027,23227,3/9/2021 12:57,产品说明掩码,24,1.25,15618,苏州
566027,84879,3/9/2021 12:57,产品说明掩码,8,1.69,15618,苏州
566027,21136,3/9/2021 12:57,产品说明掩码,8,1.69,15618,苏州
566027,22138,3/9/2021 12:57,产品说明掩码,3,4.95,15618,苏州
566027,23431,3/9/2021 12:57,产品说明掩码,12,0.83,15618,苏州
566027,23433,3/9/2021 12:57,产品说明掩码,12,0.83,15618,苏州
566027,23217,3/9/2021 12:57,产品说明掩码,12,1.25,15618,苏州
566027,23213,3/9/2021 12:57,产品说明掩码,12,1.25,15618,苏州
566045,22309,3/9/2021 13:57,产品说明掩码,50,2.1,15400,成都
566049,85048,3/9/2021 14:28,产品说明掩码,2,7.95,15730,苏州
566049,21741,3/9/2021 14:28,产品说明掩码,6,2.95,15730,苏州
566049,84030E,3/9/2021 14:28,产品说明掩码,4,4.25,15730,苏州
566049,84970L,3/9/2021 14:28,产品说明掩码,12,1.25,15730,苏州
566049,23318,3/9/2021 14:28,产品说明掩码,6,2.49,15730,苏州
566049,23349,3/9/2021 14:28,产品说明掩码,12,1.25,15730,苏州
566049,16169E,3/9/2021 14:28,产品说明掩码,25,0.42,15730,苏州
566049,23351,3/9/2021 14:28,产品说明掩码,12,1.25,15730,苏州
566049,16156L,3/9/2021 14:28,产品说明掩码,25,0.42,15730,苏州
566049,22720,3/9/2021 14:28,产品说明掩码,3,4.95,15730,苏州
566049,23079,3/9/2021 14:28,产品说明掩码,2,8.95,15730,苏州
566049,21068,3/9/2021 14:28,产品说明掩码,12,1.25,15730,苏州
566049,21873,3/9/2021 14:28,产品说明掩码,12,1.25,15730,苏州
566049,84086C,3/9/2021 14:28,产品说明掩码,6,2.95,15730,苏州
566049,23181,3/9/2021 14:28,产品说明掩码,4,8.25,15730,苏州
566049,85135C,3/9/2021 14:28,产品说明掩码,4,7.95,15730,苏州
566049,23307,3/9/2021 14:28,产品说明掩码,24,0.55,15730,苏州
566049,23184,3/9/2021 14:28,产品说明掩码,4,4.95,15730,苏州
566051,21136,3/9/2021 14:42,产品说明掩码,8,1.69,15198,北京
566051,22596,3/9/2021 14:42,产品说明掩码,12,1.25,15198,北京
566051,23268,3/9/2021 14:42,产品说明掩码,12,1.45,15198,北京
566051,84347,3/9/2021 14:42,产品说明掩码,12,2.55,15198,北京
